      Lat      Lon      Cls
    52.25    44.25      Dfb
    52.25    44.75      Dfb
    52.25    45.25      Dfb
    52.25    45.75      Dfb
    52.25    46.25      Dfb
    52.25    46.75      Dfb
    52.25    47.25      Dfb
    52.25    47.75      Dfb
    52.25    48.25      Dfa
    52.25    48.75      Dfa
    52.25    49.25      Dfa
    52.25    49.75      Dfb
    52.25    50.25      Dfb
    52.25    50.75      Dfb
    52.25    51.25      Dfb
    52.25    51.75      Dfb
    52.25    52.25      Dfb
    52.25    52.75      Dfb
    52.25    53.25      Dfb
    52.25    53.75      Dfb
    52.25    54.25      Dfb
    52.25    54.75      Dfb
    52.25    55.25      Dfb
    52.25    55.75      Dfb
    52.25    56.25      Dfb
    52.25    56.75      Dfb
    52.25    57.25      Dfb
    52.25    57.75      Dfb
    52.25    58.25      Dfb
    52.25    58.75      Dfb
    52.25    59.25      Dfb
    52.25    59.75      Dfb
    52.25    60.25      Dfb
    52.25    60.75      Dfb
    52.25    61.25      Dfb
    52.25    61.75      Dfb
    52.25    62.25      Dfb
    52.25    62.75      Dfb
    52.25    63.25      Dfb
    52.25    63.75      Dfb
    52.25    64.25      Dfb
    52.25    64.75      Dfb
    52.25    65.25      Dfb
    52.25    65.75      Dfb
    52.25    66.25      Dfb
    52.25    66.75      Dfb
    52.25    67.25      Dfb
    52.25    67.75      Dfb
    52.25    68.25      Dfb
    52.25    68.75      Dfb
    52.25    69.25      Dfb
    52.25    69.75      BSk
    52.25    70.25      BSk
    52.25    70.75      BSk
    52.25    71.25      BSk
    52.25    71.75      BSk
    52.25    72.25      BSk
    52.25    72.75      BSk
    52.25    73.25      Dfb
    52.25    73.75      Dfb
    52.25    74.25      Dfb
    52.25    74.75      Dfb
    52.25    75.25      Dfb
    52.25    75.75      Dfb
    52.25    76.25      Dfb
    52.25    76.75      Dfb
    52.25    77.25      Dfb
    52.25    77.75      Dfb
    52.25    78.25      Dfb
    52.25    78.75      Dfb
    52.25    79.25      Dfb
    52.25    79.75      Dfb
    52.25    80.25      Dfb
    52.25    80.75      Dfb
    52.25    81.25      Dfb
    52.25    81.75      Dfb
    52.25    82.25      Dfb
    52.25    82.75      Dfb
    52.25    83.25      Dfb
    52.25    83.75      Dfb
    52.25    84.25      Dfb
    52.25    84.75      Dfb
    52.25    85.25      Dfb
    52.25    85.75      Dfb
    52.25    86.25      Dfb
    52.25    86.75      Dfb
    52.25    87.25      Dfb
    52.25    87.75      Dfb
    52.25    88.25      Dfc
    52.25    88.75      Dfc
    52.25    89.25      Dfc
    52.25    89.75      Dfc
    52.25    90.25      Dfc
    52.25    90.75      Dfc
    52.25    91.25      Dfc
    52.25    91.75      Dfc
    52.25    92.25      Dfc
    52.25    92.75      Dfc
    52.25    93.25      Dfc
    52.25    93.75      Dfc
    52.25    94.25      Dfc
    52.25    94.75      Dfc
    52.25    95.25      Dfc
    52.25    95.75      Dfc
    52.25    96.25      Dfc
    52.25    96.75      Dfc
    52.25    97.25      Dwc
    52.25    97.75      Dwc
    52.25    98.25       ET
    52.25    98.75       ET
    52.25    99.25       ET
    52.25    99.75       ET
    52.25   100.25      Dwc
    52.25   100.75      Dwc
    52.25   101.25      Dwc
    52.25   101.75      Dwc
    52.25   102.25      Dwc
    52.25   102.75      Dwc
    52.25   103.25      Dwc
    52.25   103.75      Dwc
    52.25   104.25      Dwb
    52.25   104.75      Dwc
    52.25   105.25      Dwc
    52.25   105.75      Dwc
    52.25   106.25      Dwb
    52.25   106.75      Dwc
    52.25   107.25      Dwc
    52.25   107.75      Dwc
    52.25   108.25      Dwc
    52.25   108.75      Dwc
    52.25   109.25      Dwc
    52.25   109.75      Dwc
    52.25   110.25      Dwc
    52.25   110.75      Dwc
    52.25   111.25      Dwc
    52.25   111.75      Dwc
    52.25   112.25      Dwc
    52.25   112.75      Dwc
    52.25   113.25      Dwc
    52.25   113.75      Dwc
    52.25   114.25      Dwc
    52.25   114.75      Dwc
    52.25   115.25      Dwc
    52.25   115.75      Dwc
    52.25   116.25      Dwc
    52.25   116.75      Dwc
    52.25   117.25      Dwc
    52.25   117.75      Dwc
    52.25   118.25      Dwc
    52.25   118.75      Dwc
    52.25   119.25      Dwc
    52.25   119.75      Dwc
    52.25   120.25      Dwc
    52.25   120.75      Dwc
    52.25   121.25      Dwc
    52.25   121.75      Dwc
    52.25   122.25      Dwc
    52.25   122.75      Dwc
    52.25   123.25      Dwc
    52.25   123.75      Dwc
    52.25   124.25      Dwc
    52.25   124.75      Dwc
    52.25   125.25      Dwc
    52.25   125.75      Dwc
    52.25   126.25      Dwc
    52.25   126.75      Dwc
    52.25   127.25      Dwc
    52.25   127.75      Dwb
    52.25   128.25      Dwb
    52.25   128.75      Dwb
    52.25   129.25      Dwb
    52.25   129.75      Dwb
    52.25   130.25      Dwb
    52.25   130.75      Dwb
    52.25   131.25      Dwc
    52.25   131.75      Dwc
    52.25   132.25      Dwc
    52.25   132.75      Dwc
    52.25   133.25      Dwc
    52.25   133.75      Dwc
    52.25   134.25      Dwc
    52.25   134.75      Dwc
    52.25   135.25      Dwc
    52.25   135.75      Dwc
    52.25   136.25      Dwb
    52.25   136.75      Dwb
    52.25   137.25      Dfc
    52.25   137.75      Dfc
    52.25   138.25      Dfc
    52.25   138.75      Dfc
    52.25   139.25      Dfb
    52.25   139.75      Dfb
    52.25   140.25      Dfb
    52.25   140.75      Dfb
    52.25   141.25      Dfb
    52.25   141.75      Dfb
    52.25   142.25      Dfb
    52.25   142.75      Dfb
    52.25   143.25      Dfc
    52.25   156.25      Dfc
    52.25   156.75      Dfc
    52.25   157.25      Dfc
    52.25   157.75      Dfc
    52.25   158.25      Dfc
    52.25   173.25      Dfc
    52.25   173.75      Dfc
    52.25   177.75      Dfc
    52.75  -169.75      Cfc
    52.75  -132.25      Cfc
    52.75  -131.75      Cfb
    52.75  -131.25      Cfb
    52.75  -129.25      Cfb
    52.75  -128.75      Cfb
    52.75  -128.25      Cfb
    52.75  -127.75      Dfc
    52.75  -127.25      Dfc
    52.75  -126.75      Dfc
    52.75  -126.25      Dfc
    52.75  -125.75      Dfc
    52.75  -125.25      Dfc
    52.75  -124.75      Dfc
    52.75  -124.25      Dfc
    52.75  -123.75      Dfc
    52.75  -123.25      Dfc
    52.75  -122.75      Dfc
    52.75  -122.25      Dfb
    52.75  -121.75      Dfc
    52.75  -121.25      Dfc
    52.75  -120.75      Dfc
    52.75  -120.25      Dfc
    52.75  -119.75      Dfc
    52.75  -119.25      Dfc
    52.75  -118.75      Dfc
    52.75  -118.25      Dfc
    52.75  -117.75      Dfc
    52.75  -117.25       ET
    52.75  -116.75      Dfc
    52.75  -116.25      Dfc
    52.75  -115.75      Dfc
    52.75  -115.25      Dfc
    52.75  -114.75      Dfc
    52.75  -114.25      Dfc
    52.75  -113.75      Dfc
    52.75  -113.25      Dfb
    52.75  -112.75      Dfb
    52.75  -112.25      Dfb
    52.75  -111.75      Dfb
    52.75  -111.25      Dfb
    52.75  -110.75      Dfb
    52.75  -110.25      Dfb
    52.75  -109.75      Dfb
    52.75  -109.25      Dfb
    52.75  -108.75      Dfb
    52.75  -108.25      Dfb
    52.75  -107.75      Dfb
    52.75  -107.25      Dfb
    52.75  -106.75      Dfb
    52.75  -106.25      Dfb
    52.75  -105.75      Dfb
    52.75  -105.25      Dfb
    52.75  -104.75      Dfb
    52.75  -104.25      Dfb
    52.75  -103.75      Dfb
    52.75  -103.25      Dfc
    52.75  -102.75      Dfc
    52.75  -102.25      Dfc
    52.75  -101.75      Dfc
    52.75  -101.25      Dfc
    52.75  -100.75      Dfb
    52.75  -100.25      Dfb
    52.75   -99.75      Dfb
    52.75   -99.25      Dfb
    52.75   -98.75      Dfb
    52.75   -97.75      Dfb
    52.75   -97.25      Dfb
    52.75   -96.75      Dfb
    52.75   -96.25      Dfb
    52.75   -95.75      Dfb
    52.75   -95.25      Dfb
    52.75   -94.75      Dfc
    52.75   -94.25      Dfc
    52.75   -93.75      Dfc
    52.75   -93.25      Dfc
    52.75   -92.75      Dfc
    52.75   -92.25      Dfc
    52.75   -91.75      Dfc
    52.75   -91.25      Dfc
    52.75   -90.75      Dfc
    52.75   -90.25      Dfc
    52.75   -89.75      Dfc
    52.75   -89.25      Dfc
    52.75   -88.75      Dfc
    52.75   -88.25      Dfc
    52.75   -87.75      Dfc
    52.75   -87.25      Dfc
    52.75   -86.75      Dfc
    52.75   -86.25      Dfc
    52.75   -85.75      Dfc
    52.75   -85.25      Dfc
    52.75   -84.75      Dfc
    52.75   -84.25      Dfc
    52.75   -83.75      Dfc
    52.75   -83.25      Dfc
    52.75   -82.75      Dfc
    52.75   -82.25      Dfc
    52.75   -81.75      Dfc
    52.75   -81.25      Dfc
    52.75   -80.75      Dfc
    52.75   -78.75      Dfc
    52.75   -78.25      Dfc
    52.75   -77.75      Dfc
    52.75   -77.25      Dfc
    52.75   -76.75      Dfc
    52.75   -76.25      Dfc
    52.75   -75.75      Dfc
    52.75   -75.25      Dfc
    52.75   -74.75      Dfc
    52.75   -74.25      Dfc
    52.75   -73.75      Dfc
    52.75   -73.25      Dfc
    52.75   -72.75      Dfc
    52.75   -72.25      Dfc
    52.75   -71.75      Dfc
    52.75   -71.25      Dfc
    52.75   -70.75      Dfc
    52.75   -70.25      Dfc
    52.75   -69.75      Dfc
    52.75   -69.25      Dfc
    52.75   -68.75      Dfc
    52.75   -68.25      Dfc
    52.75   -67.75      Dfc
    52.75   -67.25      Dfc
    52.75   -66.75      Dfc
    52.75   -66.25      Dfc
    52.75   -65.75      Dfc
    52.75   -65.25      Dfc
    52.75   -64.75      Dfc
    52.75   -64.25      Dfc
    52.75   -63.75      Dfc
    52.75   -63.25      Dfc
    52.75   -62.75      Dfc
    52.75   -62.25      Dfc
    52.75   -61.75      Dfc
    52.75   -61.25      Dfc
    52.75   -60.75      Dfc
    52.75   -60.25      Dfc
    52.75   -59.75      Dfc
    52.75   -59.25      Dfc
    52.75   -58.75      Dfc
    52.75   -58.25      Dfc
    52.75   -57.75      Dfc
    52.75   -57.25      Dfc
    52.75   -56.75      Dfc
    52.75   -56.25      Dfc
    52.75   -55.75      Dfc
    52.75    -9.75      Cfb
    52.75    -9.25      Cfb
    52.75    -8.75      Cfb
    52.75    -8.25      Cfb
    52.75    -7.75      Cfb
    52.75    -7.25      Cfb
    52.75    -6.75      Cfb
    52.75    -6.25      Cfb
    52.75    -4.75      Cfb
    52.75    -4.25      Cfb
    52.75    -3.75      Cfb
    52.75    -3.25      Cfb
    52.75    -2.75      Cfb
    52.75    -2.25      Cfb
    52.75    -1.75      Cfb
    52.75    -1.25      Cfb
    52.75    -0.75      Cfb
    52.75    -0.25      Cfb
    52.75     0.25      Cfb
    52.75     0.75      Cfb
    52.75     1.25      Cfb
    52.75     1.75      Cfb
    52.75     4.75      Cfb
    52.75     5.75      Cfb
    52.75     6.25      Cfb
    52.75     6.75      Cfb
    52.75     7.25      Cfb
    52.75     7.75      Cfb
    52.75     8.25      Cfb
    52.75     8.75      Cfb
    52.75     9.25      Cfb
    52.75     9.75      Cfb
    52.75    10.25      Cfb
    52.75    10.75      Cfb
    52.75    11.25      Cfb
    52.75    11.75      Cfb
    52.75    12.25      Cfb
    52.75    12.75      Cfb
    52.75    13.25      Cfb
    52.75    13.75      Cfb
    52.75    14.25      Cfb
    52.75    14.75      Cfb
    52.75    15.25      Cfb
    52.75    15.75      Cfb
    52.75    16.25      Cfb
    52.75    16.75      Cfb
    52.75    17.25      Cfb
    52.75    17.75      Cfb
    52.75    18.25      Cfb
    52.75    18.75      Cfb
    52.75    19.25      Cfb
    52.75    19.75      Cfb
    52.75    20.25      Cfb
    52.75    20.75      Cfb
    52.75    21.25      Dfb
    52.75    21.75      Dfb
    52.75    22.25      Dfb
    52.75    22.75      Dfb
    52.75    23.25      Dfb
    52.75    23.75      Dfb
    52.75    24.25      Dfb
    52.75    24.75      Dfb
    52.75    25.25      Dfb
    52.75    25.75      Dfb
    52.75    26.25      Dfb
    52.75    26.75      Dfb
    52.75    27.25      Dfb
    52.75    27.75      Dfb
    52.75    28.25      Dfb
    52.75    28.75      Dfb
    52.75    29.25      Dfb
    52.75    29.75      Dfb
    52.75    30.25      Dfb
    52.75    30.75      Dfb
    52.75    31.25      Dfb
    52.75    31.75      Dfb
    52.75    32.25      Dfb
    52.75    32.75      Dfb
    52.75    33.25      Dfb
    52.75    33.75      Dfb
    52.75    34.25      Dfb
    52.75    34.75      Dfb
    52.75    35.25      Dfb
    52.75    35.75      Dfb
    52.75    36.25      Dfb
    52.75    36.75      Dfb
    52.75    37.25      Dfb
    52.75    37.75      Dfb
    52.75    38.25      Dfb
    52.75    38.75      Dfb
    52.75    39.25      Dfb
    52.75    39.75      Dfb
    52.75    40.25      Dfb
    52.75    40.75      Dfb
    52.75    41.25      Dfb
    52.75    41.75      Dfb
    52.75    42.25      Dfb
    52.75    42.75      Dfb
    52.75    43.25      Dfb
    52.75    43.75      Dfb
    52.75    44.25      Dfb
    52.75    44.75      Dfb
    52.75    45.25      Dfb
    52.75    45.75      Dfb
    52.75    46.25      Dfb
    52.75    46.75      Dfb
    52.75    47.25      Dfb
    52.75    47.75      Dfb
    52.75    48.25      Dfb
    52.75    48.75      Dfb
    52.75    49.25      Dfb
    52.75    49.75      Dfb
    52.75    50.25      Dfb
    52.75    50.75      Dfb
    52.75    51.25      Dfb
    52.75    51.75      Dfb
    52.75    52.25      Dfb
    52.75    52.75      Dfb
    52.75    53.25      Dfb
    52.75    53.75      Dfb
    52.75    54.25      Dfb
    52.75    54.75      Dfb
    52.75    55.25      Dfb
    52.75    55.75      Dfb
    52.75    56.25      Dfb
    52.75    56.75      Dfb
    52.75    57.25      Dfb
    52.75    57.75      Dfb
    52.75    58.25      Dfb
    52.75    58.75      Dfb
    52.75    59.25      Dfb
    52.75    59.75      Dfb
    52.75    60.25      Dfb
    52.75    60.75      Dfb
    52.75    61.25      Dfb
    52.75    61.75      Dfb
    52.75    62.25      Dfb
    52.75    62.75      Dfb
    52.75    63.25      Dfb
    52.75    63.75      Dfb
    52.75    64.25      Dfb
    52.75    64.75      Dfb
    52.75    65.25      Dfb
    52.75    65.75      Dfb
    52.75    66.25      Dfb
    52.75    66.75      Dfb
    52.75    67.25      Dfb
    52.75    67.75      Dfb
    52.75    68.25      Dfb
    52.75    68.75      Dfb
    52.75    69.25      BSk
    52.75    69.75      BSk
    52.75    70.25      Dfb
    52.75    70.75      Dfb
    52.75    71.25      BSk
    52.75    71.75      BSk
    52.75    72.25      BSk
    52.75    72.75      BSk
    52.75    73.25      BSk
    52.75    73.75      Dfb
    52.75    74.25      Dfb
    52.75    74.75      Dfb
    52.75    75.25      Dfb
    52.75    75.75      Dfb
    52.75    76.25      Dfb
    52.75    76.75      Dfb
    52.75    77.25      Dfb
    52.75    77.75      Dfb
    52.75    78.25      Dfb
    52.75    78.75      Dfb
    52.75    79.25      Dfb
    52.75    79.75      Dfb
    52.75    80.25      Dfb
    52.75    80.75      Dfb
    52.75    81.25      Dfb
    52.75    81.75      Dfb
    52.75    82.25      Dfb
    52.75    82.75      Dfb
    52.75    83.25      Dfb
    52.75    83.75      Dfb
    52.75    84.25      Dfb
    52.75    84.75      Dfb
    52.75    85.25      Dfb
    52.75    85.75      Dfb
    52.75    86.25      Dfb
    52.75    86.75      Dfb
    52.75    87.25      Dfb
    52.75    87.75      Dfb
    52.75    88.25      Dfb
    52.75    88.75      Dfc
    52.75    89.25      Dfc
    52.75    89.75      Dfb
    52.75    90.25      Dfc
    52.75    90.75      Dfc
    52.75    91.25      Dfc
    52.75    91.75      Dfc
    52.75    92.25      Dfc
    52.75    92.75      Dfc
    52.75    93.25      Dfc
    52.75    93.75      Dfc
    52.75    94.25      Dfc
    52.75    94.75      Dfc
    52.75    95.25      Dfc
    52.75    95.75      Dfc
    52.75    96.25      Dfc
    52.75    96.75      Dfc
    52.75    97.25      Dwc
    52.75    97.75      Dwc
    52.75    98.25      Dwc
    52.75    98.75      Dwc
    52.75    99.25       ET
    52.75    99.75       ET
    52.75   100.25       ET
    52.75   100.75      Dwc
    52.75   101.25      Dwc
    52.75   101.75      Dwc
    52.75   102.25      Dwc
    52.75   102.75      Dwb
    52.75   103.25      Dwc
    52.75   103.75      Dwc
    52.75   104.25      Dwc
    52.75   104.75      Dwc
    52.75   105.25      Dwc
    52.75   105.75      Dwc
    52.75   106.25      Dwc
    52.75   106.75      Dwc
    52.75   107.25      Dwc
    52.75   107.75      Dwc
    52.75   108.25      Dwc
    52.75   108.75      Dwc
    52.75   109.25      Dwc
    52.75   109.75      Dwc
    52.75   110.25      Dwc
    52.75   110.75      Dwc
    52.75   111.25      Dwc
    52.75   111.75      Dwc
    52.75   112.25      Dwc
    52.75   112.75      Dwc
    52.75   113.25      Dwc
    52.75   113.75      Dwc
    52.75   114.25      Dwc
    52.75   114.75      Dwc
    52.75   115.25      Dwc
    52.75   115.75      Dwc
    52.75   116.25      Dwc
    52.75   116.75      Dwc
    52.75   117.25      Dwc
    52.75   117.75      Dwc
    52.75   118.25      Dwc
    52.75   118.75      Dwc
    52.75   119.25      Dwc
    52.75   119.75      Dwc
    52.75   120.25      Dwc
    52.75   120.75      Dwc
    52.75   121.25      Dwc
    52.75   121.75      Dwc
    52.75   122.25      Dwc
    52.75   122.75      Dwc
    52.75   123.25      Dwc
    52.75   123.75      Dwc
    52.75   124.25      Dwc
    52.75   124.75      Dwc
    52.75   125.25      Dwc
    52.75   125.75      Dwc
    52.75   126.25      Dwc
    52.75   126.75      Dwc
    52.75   127.25      Dwc
    52.75   127.75      Dwc
    52.75   128.25      Dwc
    52.75   128.75      Dwc
    52.75   129.25      Dwc
    52.75   129.75      Dwc
    52.75   130.25      Dwb
    52.75   130.75      Dwc
    52.75   131.25      Dwc
    52.75   131.75      Dwc
    52.75   132.25      Dwc
    52.75   132.75      Dwc
    52.75   133.25      Dwc
    52.75   133.75      Dwc
    52.75   134.25      Dwc
    52.75   134.75      Dwc
    52.75   135.25      Dwc
    52.75   135.75      Dwc
    52.75   136.25      Dwb
    52.75   136.75      Dwb
    52.75   137.25      Dfc
    52.75   137.75      Dfc
    52.75   138.25      Dfc
    52.75   138.75      Dfc
    52.75   139.25      Dfb
    52.75   139.75      Dfb
    52.75   140.25      Dfb
    52.75   140.75      Dfc
    52.75   141.25      Dfb
    52.75   141.75      Dfb
    52.75   142.25      Dfb
    52.75   142.75      Dfb
    52.75   143.25      Dfb
    52.75   156.25      Dfc
    52.75   156.75      Dsc
    52.75   157.25      Dfc
    52.75   157.75       ET
    52.75   158.25      Dfc
    52.75   158.75      Dfc
    52.75   172.75      Dfc
    52.75   173.25      Dfc
    52.75   174.25      Dfc
    53.25  -168.75      Cfc
    53.25  -168.25      Cfc
    53.25  -167.75      Cfc
    53.25  -167.25      Cfc
    53.25  -166.75       ET
    53.25  -132.75      Cfc
    53.25  -132.25      Cfb
    53.25  -131.75      Cfb
    53.25  -130.25      Cfb
    53.25  -129.75      Cfb
    53.25  -129.25      Cfb
    53.25  -128.75      Cfb
    53.25  -128.25      Dfc
    53.25  -127.75      Dfc
    53.25  -127.25      Dfc
    53.25  -126.75      Dfc
    53.25  -126.25      Dfc
    53.25  -125.75      Dfc
    53.25  -125.25      Dfc
    53.25  -124.75      Dfc
    53.25  -124.25      Dfc
    53.25  -123.75      Dfc
    53.25  -123.25      Dfc
    53.25  -122.75      Dfb
    53.25  -122.25      Dfc
    53.25  -121.75      Dfc
    53.25  -121.25      Dfc
    53.25  -120.75      Dfc
    53.25  -120.25      Dfc
    53.25  -119.75       ET
    53.25  -119.25       ET
    53.25  -118.75       ET
    53.25  -118.25      Dfc
    53.25  -117.75      Dfc
    53.25  -117.25      Dfc
    53.25  -116.75      Dfc
    53.25  -116.25      Dfc
    53.25  -115.75      Dfc
    53.25  -115.25      Dfc
    53.25  -114.75      Dfb
    53.25  -114.25      Dfb
    53.25  -113.75      Dfb
    53.25  -113.25      Dfb
    53.25  -112.75      Dfb
    53.25  -112.25      Dfb
    53.25  -111.75      Dfb
    53.25  -111.25      Dfb
    53.25  -110.75      Dfb
    53.25  -110.25      Dfb
    53.25  -109.75      Dfb
    53.25  -109.25      Dfb
    53.25  -108.75      Dfb
    53.25  -108.25      Dfc
    53.25  -107.75      Dfc
    53.25  -107.25      Dfc
    53.25  -106.75      Dfc
    53.25  -106.25      Dfc
    53.25  -105.75      Dfc
    53.25  -105.25      Dfc
    53.25  -104.75      Dfb
    53.25  -104.25      Dfb
    53.25  -103.75      Dfb
    53.25  -103.25      Dfb
    53.25  -102.75      Dfc
    53.25  -102.25      Dfc
    53.25  -101.75      Dfc
    53.25  -101.25      Dfc
    53.25  -100.75      Dfb
    53.25  -100.25      Dfc
    53.25   -99.75      Dfb
    53.25   -99.25      Dfb
    53.25   -98.75      Dfc
    53.25   -98.25      Dfc
    53.25   -97.75      Dfc
    53.25   -97.25      Dfb
    53.25   -96.75      Dfc
    53.25   -96.25      Dfc
    53.25   -95.75      Dfc
    53.25   -95.25      Dfc
    53.25   -94.75      Dfc
    53.25   -94.25      Dfc
    53.25   -93.75      Dfc
    53.25   -93.25      Dfc
    53.25   -92.75      Dfc
    53.25   -92.25      Dfc
    53.25   -91.75      Dfc
    53.25   -91.25      Dfc
    53.25   -90.75      Dfc
    53.25   -90.25      Dfc
    53.25   -89.75      Dfc
    53.25   -89.25      Dfc
    53.25   -88.75      Dfc
    53.25   -88.25      Dfc
    53.25   -87.75      Dfc
    53.25   -87.25      Dfc
    53.25   -86.75      Dfc
    53.25   -86.25      Dfc
    53.25   -85.75      Dfc
    53.25   -85.25      Dfc
    53.25   -84.75      Dfc
    53.25   -84.25      Dfc
    53.25   -83.75      Dfc
    53.25   -83.25      Dfc
    53.25   -82.75      Dfc
    53.25   -82.25      Dfc
    53.25   -81.75      Dfc
    53.25   -81.25      Dfc
    53.25   -79.75      Dfc
    53.25   -79.25      Dfc
    53.25   -78.75      Dfc
    53.25   -78.25      Dfc
    53.25   -77.75      Dfc
    53.25   -77.25      Dfc
    53.25   -76.75      Dfc
    53.25   -76.25      Dfc
    53.25   -75.75      Dfc
    53.25   -75.25      Dfc
    53.25   -74.75      Dfc
    53.25   -74.25      Dfc
    53.25   -73.75      Dfc
    53.25   -73.25      Dfc
    53.25   -72.75      Dfc
    53.25   -72.25      Dfc
    53.25   -71.75      Dfc
    53.25   -71.25      Dfc
    53.25   -70.75      Dfc
    53.25   -70.25      Dfc
    53.25   -69.75      Dfc
    53.25   -69.25      Dfc
    53.25   -68.75      Dfc
    53.25   -68.25      Dfc
    53.25   -67.75      Dfc
    53.25   -67.25      Dfc
    53.25   -66.75      Dfc
    53.25   -66.25      Dfc
    53.25   -65.75      Dfc
    53.25   -65.25      Dfc
    53.25   -64.75      Dfc
    53.25   -64.25      Dfc
    53.25   -63.75      Dfc
    53.25   -63.25      Dfc
    53.25   -62.75      Dfc
    53.25   -62.25      Dfc
    53.25   -61.75      Dfc
    53.25   -61.25      Dfc
    53.25   -60.75      Dfc
    53.25   -60.25      Dfc
    53.25   -59.75      Dfc
    53.25   -59.25      Dfc
    53.25   -58.75      Dfc
    53.25   -58.25      Dfc
    53.25   -57.75      Dfc
    53.25   -57.25      Dfc
    53.25   -56.75      Dfc
    53.25   -56.25      Dfc
    53.25   -55.75      Dfc
    53.25   -10.25      Cfb
    53.25    -9.75      Cfb
    53.25    -9.25      Cfb
    53.25    -8.75      Cfb
    53.25    -8.25      Cfb
    53.25    -7.75      Cfb
    53.25    -7.25      Cfb
    53.25    -6.75      Cfb
    53.25    -6.25      Cfb
    53.25    -4.75      Cfb
    53.25    -4.25      Cfb
    53.25    -3.75      Cfb
    53.25    -3.25      Cfb
    53.25    -2.75      Cfb
    53.25    -2.25      Cfb
    53.25    -1.75      Cfb
    53.25    -1.25      Cfb
    53.25    -0.75      Cfb
    53.25    -0.25      Cfb
    53.25     0.25      Cfb
    53.25     4.75      Cfb
    53.25     5.25      Cfb
    53.25     5.75      Cfb
    53.25     6.25      Cfb
    53.25     6.75      Cfb
    53.25     7.25      Cfb
    53.25     7.75      Cfb
    53.25     8.25      Cfb
    53.25     8.75      Cfb
    53.25     9.25      Cfb
    53.25     9.75      Cfb
    53.25    10.25      Cfb
    53.25    10.75      Cfb
    53.25    11.25      Cfb
    53.25    11.75      Cfb
    53.25    12.25      Cfb
    53.25    12.75      Cfb
    53.25    13.25      Cfb
    53.25    13.75      Cfb
    53.25    14.25      Cfb
    53.25    14.75      Cfb
    53.25    15.25      Cfb
    53.25    15.75      Cfb
    53.25    16.25      Cfb
    53.25    16.75      Cfb
    53.25    17.25      Cfb
    53.25    17.75      Cfb
    53.25    18.25      Cfb
    53.25    18.75      Cfb
    53.25    19.25      Cfb
    53.25    19.75      Cfb
    53.25    20.25      Cfb
    53.25    20.75      Dfb
    53.25    21.25      Dfb
    53.25    21.75      Dfb
    53.25    22.25      Dfb
    53.25    22.75      Dfb
    53.25    23.25      Dfb
    53.25    23.75      Dfb
    53.25    24.25      Dfb
    53.25    24.75      Dfb
    53.25    25.25      Dfb
    53.25    25.75      Dfb
    53.25    26.25      Dfb
    53.25    26.75      Dfb
    53.25    27.25      Dfb
    53.25    27.75      Dfb
    53.25    28.25      Dfb
    53.25    28.75      Dfb
    53.25    29.25      Dfb
    53.25    29.75      Dfb
    53.25    30.25      Dfb
    53.25    30.75      Dfb
    53.25    31.25      Dfb
    53.25    31.75      Dfb
    53.25    32.25      Dfb
    53.25    32.75      Dfb
    53.25    33.25      Dfb
    53.25    33.75      Dfb
    53.25    34.25      Dfb
    53.25    34.75      Dfb
    53.25    35.25      Dfb
    53.25    35.75      Dfb
    53.25    36.25      Dfb
    53.25    36.75      Dfb
    53.25    37.25      Dfb
    53.25    37.75      Dfb
    53.25    38.25      Dfb
    53.25    38.75      Dfb
    53.25    39.25      Dfb
    53.25    39.75      Dfb
    53.25    40.25      Dfb
    53.25    40.75      Dfb
    53.25    41.25      Dfb
    53.25    41.75      Dfb
    53.25    42.25      Dfb
    53.25    42.75      Dfb
    53.25    43.25      Dfb
    53.25    43.75      Dfb
    53.25    44.25      Dfb
    53.25    44.75      Dfb
    53.25    45.25      Dfb
    53.25    45.75      Dfb
    53.25    46.25      Dfb
    53.25    46.75      Dfb
    53.25    47.25      Dfb
    53.25    47.75      Dfb
    53.25    48.25      Dfb
    53.25    48.75      Dfb
    53.25    49.25      Dfb
    53.25    49.75      Dfb
    53.25    50.25      Dfb
    53.25    50.75      Dfb
    53.25    51.25      Dfb
    53.25    51.75      Dfb
    53.25    52.25      Dfb
    53.25    52.75      Dfb
    53.25    53.25      Dfb
    53.25    53.75      Dfb
    53.25    54.25      Dfb
    53.25    54.75      Dfb
    53.25    55.25      Dfb
    53.25    55.75      Dfb
    53.25    56.25      Dfb
    53.25    56.75      Dfb
    53.25    57.25      Dfb
    53.25    57.75      Dfb
    53.25    58.25      Dfb
    53.25    58.75      Dfb
    53.25    59.25      Dfb
    53.25    59.75      Dfb
    53.25    60.25      Dfb
    53.25    60.75      Dfb
    53.25    61.25      Dfb
    53.25    61.75      Dfb
    53.25    62.25      Dfb
    53.25    62.75      Dfb
    53.25    63.25      Dfb
    53.25    63.75      Dfb
    53.25    64.25      Dfb
    53.25    64.75      Dfb
    53.25    65.25      Dfb
    53.25    65.75      Dfb
    53.25    66.25      Dfb
    53.25    66.75      BSk
    53.25    67.25      Dfb
    53.25    67.75      Dfb
    53.25    68.25      Dfb
    53.25    68.75      Dfb
    53.25    69.25      BSk
    53.25    69.75      BSk
    53.25    70.25      Dfb
    53.25    70.75      Dfb
    53.25    71.25      Dfb
    53.25    71.75      BSk
    53.25    72.25      BSk
    53.25    72.75      BSk
    53.25    73.25      BSk
    53.25    73.75      Dfb
