year,geo_name,geo,soc_name,soc,sex_name,sex,num_ppl,num_ppl_moe,avg_wage_ft,avg_wage_ft_moe
2016,"United States","01000US","Carpenters","472031","Male","1",859203,9841.95,38526.0,328.189
2016,"United States","01000US","Carpenters","472031","Female","2",17604,1438.06,34480.0,2455.26
2016,"United States","01000US","Carpet, floor, & tile installers & finishers","472040","Male","1",113514,3812.26,35101.0,901.126
2016,"United States","01000US","Carpet, floor, & tile installers & finishers","472040","Female","2",3063,715.324,25229.1,3460.69
2016,"United States","01000US","Cement masons, concrete finishers, & terrazzo workers","472050","Male","1",50298,2127.63,37572.1,1277.63
2016,"United States","01000US","Cement masons, concrete finishers, & terrazzo workers","472050","Female","2",454,243.048,26405.9,7154.42
2016,"United States","01000US","Construction laborers","472061","Male","1",1359946,13431.3,35724.2,253.049
2016,"United States","01000US","Construction laborers","472061","Female","2",41911,2106.76,34512.1,1714.51
2016,"United States","01000US","Paving, surfacing, & tamping equipment operators","472071","Male","1",11668,922.489,37319.7,2422.12
2016,"United States","01000US","Paving, surfacing, & tamping equipment operators","472071","Female","2",278,116.246,27324.6,7577.4
2016,"United States","01000US","Drywall installers, ceiling tile installers, & tapers","472080","Male","1",111558,4139.83,32701.9,732.525
2016,"United States","01000US","Drywall installers, ceiling tile installers, & tapers","472080","Female","2",2699,564.482,24286.8,3072.7
2016,"United States","01000US","Electricians","472111","Male","1",704341,7988.39,53203.3,392.269
2016,"United States","01000US","Electricians","472111","Female","2",15468,1339.91,45082.5,2097.84
2016,"United States","01000US","Glaziers","472121","Male","1",37330,1716.35,40847.4,1370.83
2016,"United States","01000US","Glaziers","472121","Female","2",396,126.127,25352.7,8164.92
2016,"United States","01000US","Insulation workers","472130","Male","1",41041,2172.26,40860.6,1412.9
2016,"United States","01000US","Insulation workers","472130","Female","2",1493,393.004,29477.6,4005.42
2016,"United States","01000US","Painters & paperhangers","472140","Male","1",407983,7647.56,33171.1,474.205
2016,"United States","01000US","Painters & paperhangers","472140","Female","2",24284,1611.14,31458.5,2188.9
2016,"United States","01000US","Pipelayers, plumbers, pipefitters, & steamfitters","472150","Male","1",480033,6194.47,48823.3,453.317
2016,"United States","01000US","Pipelayers, plumbers, pipefitters, & steamfitters","472150","Female","2",7153,828.697,47325.5,4398.17
2016,"United States","01000US","Plasterers & stucco masons","472161","Male","1",26946,1741.13,33654.4,1923.18
2016,"United States","01000US","Plasterers & stucco masons","472161","Female","2",280,139.153,32215.6,10521.2
2016,"United States","01000US","Roofers","472181","Male","1",178287,5147.97,31730.0,611.885
2016,"United States","01000US","Roofers","472181","Female","2",2127,599.483,34677.7,5021.52
2016,"United States","01000US","Sheet metal workers","472211","Male","1",112351,3546.93,44692.2,631.808
2016,"United States","01000US","Sheet metal workers","472211","Female","2",5349,712.586,36047.5,2942.03
2016,"United States","01000US","Structural iron & steel workers","472221","Male","1",56620,2351.44,48075.0,1129.31
2016,"United States","01000US","Structural iron & steel workers","472221","Female","2",1539,419.962,49157.8,10181.8
2016,"United States","01000US","Helpers, construction trades","473010","Male","1",43833,2198.15,27749.1,1112.48
2016,"United States","01000US","Helpers, construction trades","473010","Female","2",1990,395.09,30558.6,4815.19
2016,"United States","01000US","Construction & building inspectors","474011","Male","1",72913,2229.46,58329.3,1219.72
2016,"United States","01000US","Construction & building inspectors","474011","Female","2",8736,741.969,49178.5,4029.98
2016,"United States","01000US","Elevator installers & repairers","474021","Male","1",23334,1309.29,83757.4,2515.62
2016,"United States","01000US","Elevator installers & repairers","474021","Female","2",255,165.963,61078.4,16675.5
2016,"United States","01000US","Fence erectors","474031","Male","1",23808,1681.64,30953.9,1419.91
2016,"United States","01000US","Fence erectors","474031","Female","2",487,229.543,25149.9,7319.47
2016,"United States","01000US","Hazardous materials removal workers","474041","Male","1",25541,1417.02,44868.5,1857.0
2016,"United States","01000US","Hazardous materials removal workers","474041","Female","2",5499,831.408,34453.6,3328.42
2016,"United States","01000US","Highway maintenance workers","474051","Male","1",96177,3215.63,41047.0,757.559
2016,"United States","01000US","Highway maintenance workers","474051","Female","2",3217,521.068,32503.2,4294.48
2016,"United States","01000US","Railtrack laying & maintenance equipment operators","474061","Male","1",11546,1124.11,53871.9,2314.13
2016,"United States","01000US","Railtrack laying & maintenance equipment operators","474061","Female","2",173,119.315,38429.9,16079.2
2016,"United States","01000US","Earth drillers, except oil & gas","475021","Male","1",25218,1719.12,56142.9,2432.81
2016,"United States","01000US","Earth drillers, except oil & gas","475021","Female","2",289,158.01,57446.5,26204.1
2016,"United States","01000US","Explosives workers, ordnance handling experts, & blasters","475031","Male","1",16855,1201.63,49848.9,2730.36
2016,"United States","01000US","Explosives workers, ordnance handling experts, & blasters","475031","Female","2",1785,479.835,36843.3,5666.0
2016,"United States","01000US","Mining machine operators","475040","Male","1",61875,2478.61,65230.1,1445.18
2016,"United States","01000US","Mining machine operators","475040","Female","2",1696,357.394,58067.9,6425.41
2016,"United States","01000US","Firstline supervisors of mechanics, installers, & repairers","491011","Male","1",254810,4619.3,64305.7,790.153
2016,"United States","01000US","Firstline supervisors of mechanics, installers, & repairers","491011","Female","2",18866,1116.63,57549.7,1948.06
2016,"United States","01000US","Computer, automated teller, & office machine repairers","492011","Male","1",178977,4060.3,48579.5,746.889
2016,"United States","01000US","Computer, automated teller, & office machine repairers","492011","Female","2",23568,1476.26,45222.5,1989.82
2016,"United States","01000US","Radio & telecommunications equipment installers & repairers","492020","Male","1",146249,3428.12,55301.1,718.273
2016,"United States","01000US","Radio & telecommunications equipment installers & repairers","492020","Female","2",15883,1186.1,48318.6,2383.53
2016,"United States","01000US","Avionics technicians","492091","Male","1",22197,1543.86,48947.1,1676.44
2016,"United States","01000US","Avionics technicians","492091","Female","2",2813,558.504,41038.7,4275.73
2016,"United States","01000US","Electric motor, power tool, & related repairers","492092","Male","1",23529,1185.91,49746.1,1387.56
2016,"United States","01000US","Electric motor, power tool, & related repairers","492092","Female","2",1231,263.271,35930.5,4862.22
2016,"United States","01000US","Electronic equipment installers & repairers, motor vehicles","492096","Male","1",10141,991.267,47318.7,3695.82
2016,"United States","01000US","Electronic equipment installers & repairers, motor vehicles","492096","Female","2",433,240.777,41936.8,9358.55
2016,"United States","01000US","Electronic home entertainment equipment installers & repairers","492097","Male","1",36381,2016.92,42756.8,1374.51
2016,"United States","01000US","Electronic home entertainment equipment installers & repairers","492097","Female","2",1457,357.01,33082.5,6222.27
2016,"United States","01000US","Security & fire alarm systems installers","492098","Male","1",51210,2310.89,45498.1,1046.03
2016,"United States","01000US","Security & fire alarm systems installers","492098","Female","2",1202,373.023,41080.2,5224.3
2016,"United States","01000US","Aircraft mechanics & service technicians","493011","Male","1",174760,3970.42,55950.7,612.509
2016,"United States","01000US","Aircraft mechanics & service technicians","493011","Female","2",9765,985.398,43631.5,2629.65
2016,"United States","01000US","Automotive body & related repairers","493021","Male","1",122004,3193.17,43363.7,743.593
2016,"United States","01000US","Automotive body & related repairers","493021","Female","2",2843,582.788,35256.8,6533.13
2016,"United States","01000US","Automotive glass installers & repairers","493022","Male","1",15438,1233.68,36957.1,1500.91
2016,"United States","01000US","Automotive glass installers & repairers","493022","Female","2",285,159.936,22634.4,8705.61
2016,"United States","01000US","Automotive service technicians & mechanics","493023","Male","1",729138,9491.53,40446.3,272.738
2016,"United States","01000US","Automotive service technicians & mechanics","493023","Female","2",11498,988.231,37383.0,2517.82
2016,"United States","01000US","Bus & truck mechanics & diesel engine specialists","493031","Male","1",294561,4741.54,45193.4,352.987
2016,"United States","01000US","Bus & truck mechanics & diesel engine specialists","493031","Female","2",3744,676.528,46452.1,8895.57
2016,"United States","01000US","Heavy vehicle & mobile equipment service technicians & mechanics","493040","Male","1",199802,3716.39,52543.7,604.351
2016,"United States","01000US","Heavy vehicle & mobile equipment service technicians & mechanics","493040","Female","2",2540,477.653,60479.5,16716.8
2016,"United States","01000US","Small engine mechanics","493050","Male","1",38648,2010.22,36922.1,1357.55
2016,"United States","01000US","Small engine mechanics","493050","Female","2",689,305.186,43248.2,15703.6
2016,"United States","01000US","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers","493090","Male","1",77715,2811.2,30410.3,860.801
2016,"United States","01000US","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers","493090","Female","2",1447,408.888,29314.3,5285.43
2016,"United States","01000US","Control & valve installers & repairers","499010","Male","1",17829,1271.56,54717.3,2011.69
2016,"United States","01000US","Control & valve installers & repairers","499010","Female","2",1167,410.415,51266.9,5673.87
2016,"United States","01000US","Heating, air conditioning, & refrigeration mechanics & installers","499021","Male","1",329427,5197.36,46727.0,435.478
2016,"United States","01000US","Heating, air conditioning, & refrigeration mechanics & installers","499021","Female","2",4138,557.775,40162.0,3291.25
2016,"United States","01000US","Home appliance repairers","499031","Male","1",29525,1875.29,43012.2,1680.64
2016,"United States","01000US","Home appliance repairers","499031","Female","2",754,223.031,33718.6,6690.75
2016,"United States","01000US","Maintenance workers, machinery","499043","Male","1",30435,1425.25,49975.0,1508.09
2016,"United States","01000US","Maintenance workers, machinery","499043","Female","2",1181,281.592,44371.9,5989.48
2016,"United States","01000US","Millwrights","499044","Male","1",43870,2214.06,62595.2,1271.71
2016,"United States","01000US","Millwrights","499044","Female","2",744,200.017,44301.4,6286.13
2016,"United States","01000US","Electrical powerline installers & repairers","499051","Male","1",109763,2815.3,71411.0,1131.14
2016,"United States","01000US","Electrical powerline installers & repairers","499051","Female","2",1214,327.602,62968.5,9827.81
2016,"United States","01000US","Telecommunications line installers & repairers","499052","Male","1",135325,3641.15,51608.9,893.529
2016,"United States","01000US","Telecommunications line installers & repairers","499052","Female","2",6879,833.55,50086.2,2692.37
2016,"United States","01000US","Precision instrument & equipment repairers","499060","Male","1",49402,2159.8,57257.5,1457.31
2016,"United States","01000US","Precision instrument & equipment repairers","499060","Female","2",6614,805.264,41470.1,2664.93
2016,"United States","01000US","Maintenance & repair workers, general","499071","Male","1",501207,6484.5,45660.7,343.331
2016,"United States","01000US","Maintenance & repair workers, general","499071","Female","2",17800,1301.71,40415.8,1878.19
2016,"United States","01000US","Coin, vending, & amusement machine servicers & repairers","499091","Male","1",28717,1488.71,38031.6,1253.51
2016,"United States","01000US","Coin, vending, & amusement machine servicers & repairers","499091","Female","2",5947,769.194,33753.5,2387.65
2016,"United States","01000US","Locksmiths & safe repairers","499094","Male","1",20092,1214.7,44976.2,2189.23
2016,"United States","01000US","Locksmiths & safe repairers","499094","Female","2",1140,329.054,33050.0,8754.92
2016,"United States","01000US","Riggers","499096","Male","1",11848,1083.05,46821.5,2294.59
2016,"United States","01000US","Riggers","499096","Female","2",348,190.252,48288.4,17073.5
2016,"United States","01000US","Helpersinstallation, maintenance, & repair workers ","499098","Male","1",20610,1342.9,27650.3,1360.91
2016,"United States","01000US","Helpersinstallation, maintenance, & repair workers ","499098","Female","2",1490,344.037,26798.3,2777.67
2016,"United States","01000US","Firstline supervisors of production & operating workers","511011","Male","1",710916,8413.13,63058.0,480.728
2016,"United States","01000US","Firstline supervisors of production & operating workers","511011","Female","2",165395,3653.62,47840.6,714.451
2016,"United States","01000US","Aircraft structure, surfaces, rigging, & systems assemblers","512011","Male","1",4926,784.953,48265.1,3211.02
2016,"United States","01000US","Aircraft structure, surfaces, rigging, & systems assemblers","512011","Female","2",1735,482.624,35528.9,5885.78
2016,"United States","01000US","Electrical, electronics, & electromechanical assemblers","512020","Male","1",69031,2905.67,35344.3,748.402
2016,"United States","01000US","Electrical, electronics, & electromechanical assemblers","512020","Female","2",63907,2196.03,28510.2,613.085
2016,"United States","01000US","Engine & other machine assemblers","512031","Male","1",11154,1015.48,45159.9,2211.84
2016,"United States","01000US","Engine & other machine assemblers","512031","Female","2",1968,436.445,30077.9,2941.07
2016,"United States","01000US","Structural metal fabricators & fitters","512041","Male","1",26356,1552.47,42210.0,1420.33
2016,"United States","01000US","Structural metal fabricators & fitters","512041","Female","2",940,314.387,37151.5,6378.61
2016,"United States","01000US","Miscellaneous assemblers & fabricators","512090","Male","1",624730,7902.27,35346.1,287.472
2016,"United States","01000US","Miscellaneous assemblers & fabricators","512090","Female","2",372451,6139.29,28985.1,357.067
2016,"United States","01000US","Bakers","513011","Male","1",94440,2727.98,28708.6,702.638
2016,"United States","01000US","Bakers","513011","Female","2",121167,3335.07,24438.3,598.925
2016,"United States","01000US","Butchers & other meat, poultry, & fish processing workers","513020","Male","1",207866,4947.49,32583.9,465.358
2016,"United States","01000US","Butchers & other meat, poultry, & fish processing workers","513020","Female","2",61020,2253.37,23452.0,709.251
2016,"United States","01000US","Food & tobacco roasting, baking, & drying machine operators & tenders","513091","Male","1",6689,750.314,35613.6,2625.82
2016,"United States","01000US","Food & tobacco roasting, baking, & drying machine operators & tenders","513091","Female","2",3048,444.977,28873.5,5616.23
2016,"United States","01000US","Food batchmakers","513092","Male","1",36408,1748.06,34133.0,1544.11
2016,"United States","01000US","Food batchmakers","513092","Female","2",52180,2524.8,24912.5,698.293
2016,"United States","01000US","Food cooking machine operators & tenders","513093","Male","1",5137,716.834,30595.1,2735.71
2016,"United States","01000US","Food cooking machine operators & tenders","513093","Female","2",4237,537.687,24931.6,2557.2
2016,"United States","01000US","Food processing workers, all other","513099","Male","1",83888,2971.45,35234.0,852.662
2016,"United States","01000US","Food processing workers, all other","513099","Female","2",42459,1864.7,30615.4,959.702
2016,"United States","01000US","Computer control programmers & operators","514010","Male","1",79356,2561.44,46136.3,791.206
2016,"United States","01000US","Computer control programmers & operators","514010","Female","2",6531,755.625,38276.2,2501.74
2016,"United States","01000US","Extruding & drawing machine setters, operators, & tenders, metal & plastic","514021","Male","1",10767,875.318,40760.7,1787.76
2016,"United States","01000US","Extruding & drawing machine setters, operators, & tenders, metal & plastic","514021","Female","2",1725,384.223,28576.0,4452.41
2016,"United States","01000US","Forging machine setters, operators, & tenders, metal & plastic","514022","Male","1",7594,877.104,41685.4,1816.76
2016,"United States","01000US","Forging machine setters, operators, & tenders, metal & plastic","514022","Female","2",186,118.262,32168.4,3511.37
2016,"United States","01000US","Rolling machine setters, operators, & tenders, metal & plastic","514023","Male","1",7039,750.01,44645.8,2992.24
2016,"United States","01000US","Rolling machine setters, operators, & tenders, metal & plastic","514023","Female","2",2190,468.583,31433.7,2586.71
2016,"United States","01000US","Machine tool cutting setters, operators, & tenders, metal & plastic","514030","Male","1",128784,3131.89,36255.6,575.344
2016,"United States","01000US","Machine tool cutting setters, operators, & tenders, metal & plastic","514030","Female","2",24922,1543.38,29188.4,1307.6
2016,"United States","01000US","Machinists","514041","Male","1",340960,5146.53,48058.2,419.264
2016,"United States","01000US","Machinists","514041","Female","2",15640,1212.87,35519.0,2148.52
2016,"United States","01000US","Metal furnace operators, tenders, pourers, & casters","514050","Male","1",21221,1454.4,45831.7,1705.03
2016,"United States","01000US","Metal furnace operators, tenders, pourers, & casters","514050","Female","2",1774,421.829,39508.4,6026.62
2016,"United States","01000US","Tool & die makers","514111","Male","1",55572,1947.97,57269.8,1086.82
2016,"United States","01000US","Tool & die makers","514111","Female","2",1195,315.379,50903.6,12799.2
2016,"United States","01000US","Welding, soldering, & brazing workers","514120","Male","1",552258,7051.34,42636.3,338.981
2016,"United States","01000US","Welding, soldering, & brazing workers","514120","Female","2",32109,1925.87,31472.2,988.705
2016,"United States","01000US","Prepress technicians & workers","515111","Male","1",14499,1183.57,40781.0,1882.09
2016,"United States","01000US","Prepress technicians & workers","515111","Female","2",14541,1044.12,34813.3,6142.7
2016,"United States","01000US","Printing press operators","515112","Male","1",143004,3549.94,39947.7,568.756
2016,"United States","01000US","Printing press operators","515112","Female","2",37058,1757.14,29728.0,1182.71
2016,"United States","01000US","Print binding & finishing workers","515113","Male","1",12951,1053.19,36964.1,1910.64
2016,"United States","01000US","Print binding & finishing workers","515113","Female","2",9062,1076.61,26408.6,1192.01
2016,"United States","01000US","Laundry & drycleaning workers","516011","Male","1",68541,2629.36,29498.5,1060.48
2016,"United States","01000US","Laundry & drycleaning workers","516011","Female","2",111695,3768.58,22205.9,752.396
2016,"United States","01000US","Pressers, textile, garment, & related materials","516021","Male","1",14662,1333.84,29403.4,1411.47
2016,"United States","01000US","Pressers, textile, garment, & related materials","516021","Female","2",29177,1602.52,21331.8,1355.77
2016,"United States","01000US","Sewing machine operators","516031","Male","1",47817,2283.82,27225.7,1360.92
2016,"United States","01000US","Sewing machine operators","516031","Female","2",129374,3884.34,23316.1,531.54
2016,"United States","01000US","Shoe & leather workers","516040","Male","1",6766,844.837,29366.5,3374.73
2016,"United States","01000US","Shoe & leather workers","516040","Female","2",3897,552.822,24149.8,1674.53
2016,"United States","01000US","Tailors, dressmakers, & sewers","516050","Male","1",15417,1396.24,43896.8,6339.01
2016,"United States","01000US","Tailors, dressmakers, & sewers","516050","Female","2",38400,1903.48,28808.4,1222.51
2016,"United States","01000US","Textile knitting & weaving machine setters, operators, & tenders","516063","Male","1",3283,610.275,30562.3,2333.76
2016,"United States","01000US","Textile knitting & weaving machine setters, operators, & tenders","516063","Female","2",4410,580.074,28106.5,2419.46
2016,"United States","01000US","Textile winding, twisting, & drawing out machine setters, operators, & tenders","516064","Male","1",4429,559.182,27835.3,1962.64
2016,"United States","01000US","Textile winding, twisting, & drawing out machine setters, operators, & tenders","516064","Female","2",7088,844.691,26388.9,2220.17
2016,"United States","01000US","Upholsterers","516093","Male","1",21235,1434.83,35203.7,1788.4
2016,"United States","01000US","Upholsterers","516093","Female","2",4216,453.009,27830.3,2684.52
2016,"United States","01000US","Cabinetmakers & bench carpenters","517011","Male","1",41371,1994.71,35303.2,935.794
2016,"United States","01000US","Cabinetmakers & bench carpenters","517011","Female","2",2453,482.791,25822.3,2199.32
2016,"United States","01000US","Furniture finishers","517021","Male","1",8521,1072.56,32699.8,2447.35
2016,"United States","01000US","Furniture finishers","517021","Female","2",2347,366.939,26694.5,2185.33
2016,"United States","01000US","Sawing machine setters, operators, & tenders, wood","517041","Male","1",29059,1553.29,28747.3,1051.88
2016,"United States","01000US","Sawing machine setters, operators, & tenders, wood","517041","Female","2",2520,349.739,26964.7,3214.88
2016,"United States","01000US","Woodworking machine setters, operators, & tenders, except sawing","517042","Male","1",15069,1084.01,30016.2,2881.16
2016,"United States","01000US","Woodworking machine setters, operators, & tenders, except sawing","517042","Female","2",3535,620.076,23721.4,2520.21
2016,"United States","01000US","Power plant operators, distributors, & dispatchers","518010","Male","1",45300,1696.96,87169.3,1703.45
2016,"United States","01000US","Power plant operators, distributors, & dispatchers","518010","Female","2",2605,380.354,74039.5,7424.29
2016,"United States","01000US","Stationary engineers & boiler operators","518021","Male","1",88606,2808.5,61777.1,1248.49
2016,"United States","01000US","Stationary engineers & boiler operators","518021","Female","2",2805,349.819,52738.2,4390.41
2016,"United States","01000US","Water & wastewater treatment plant & system operators","518031","Male","1",82161,2808.68,50422.4,675.613
2016,"United States","01000US","Water & wastewater treatment plant & system operators","518031","Female","2",4210,580.856,43326.7,3329.28
2016,"United States","01000US","Miscellaneous plant & system operators","518090","Male","1",38836,1891.13,68049.6,1726.73
2016,"United States","01000US","Miscellaneous plant & system operators","518090","Female","2",2868,552.519,55718.0,6001.48
2016,"United States","01000US","Chemical processing machine setters, operators, & tenders","519010","Male","1",49048,2013.7,57460.0,1393.88
2016,"United States","01000US","Chemical processing machine setters, operators, & tenders","519010","Female","2",5883,785.016,46753.9,4915.86
2016,"United States","01000US","Crushing, grinding, polishing, mixing, & blending workers","519020","Male","1",77515,2589.05,40508.6,931.51
2016,"United States","01000US","Crushing, grinding, polishing, mixing, & blending workers","519020","Female","2",10197,902.837,31931.1,2150.0
2016,"United States","01000US","Cutting workers","519030","Male","1",52231,2199.47,32354.7,912.869
2016,"United States","01000US","Cutting workers","519030","Female","2",16170,1129.29,24564.1,1725.11
2016,"United States","01000US","Extruding, forming, pressing, & compacting machine setters, operators, & tenders","519041","Male","1",23827,1477.72,37660.7,1464.07
2016,"United States","01000US","Extruding, forming, pressing, & compacting machine setters, operators, & tenders","519041","Female","2",5262,833.105,29399.3,2607.95
2016,"United States","01000US","Furnace, kiln, oven, drier, & kettle operators & tenders","519051","Male","1",9861,1068.76,45138.9,2434.2
2016,"United States","01000US","Furnace, kiln, oven, drier, & kettle operators & tenders","519051","Female","2",1668,420.374,35128.5,5019.14
2016,"United States","01000US","Inspectors, testers, sorters, samplers, & weighers","519061","Male","1",494089,6514.81,49716.9,488.57
2016,"United States","01000US","Inspectors, testers, sorters, samplers, & weighers","519061","Female","2",295671,5042.95,34344.3,419.794
2016,"United States","01000US","Jewelers & precious stone & metal workers","519071","Male","1",18305,1149.91,43130.3,2396.65
2016,"United States","01000US","Jewelers & precious stone & metal workers","519071","Female","2",10969,1155.76,32419.0,2716.58
2016,"United States","01000US","Medical, dental, & ophthalmic laboratory technicians","519080","Male","1",37794,2191.9,43991.1,1706.94
2016,"United States","01000US","Medical, dental, & ophthalmic laboratory technicians","519080","Female","2",43311,2082.16,33968.3,795.194
2016,"United States","01000US","Packaging & filling machine operators & tenders","519111","Male","1",120624,3853.89,30722.8,573.048
2016,"United States","01000US","Packaging & filling machine operators & tenders","519111","Female","2",140984,3835.84,24977.3,720.176
2016,"United States","01000US","Painting workers","519120","Male","1",117027,3473.65,39561.3,722.693
2016,"United States","01000US","Painting workers","519120","Female","2",16278,1202.74,29433.8,1424.41
2016,"United States","01000US","Photographic process workers & processing machine operators","519151","Male","1",17156,1279.57,48601.5,2984.13
2016,"United States","01000US","Photographic process workers & processing machine operators","519151","Female","2",18072,1262.87,31623.6,2666.0
2016,"United States","01000US","Adhesive bonding machine operators & tenders","519191","Male","1",5489,759.145,38351.7,3002.06
2016,"United States","01000US","Adhesive bonding machine operators & tenders","519191","Female","2",4417,567.145,24595.0,2664.45
2016,"United States","01000US","Etchers & engravers","519194","Male","1",6003,783.123,39113.7,3425.92
2016,"United States","01000US","Etchers & engravers","519194","Female","2",2908,493.136,30235.6,3071.29
2016,"United States","01000US","Molders, shapers, & casters, except metal & plastic","519195","Male","1",23319,1386.35,38247.9,1862.72
2016,"United States","01000US","Molders, shapers, & casters, except metal & plastic","519195","Female","2",3058,482.323,27056.7,2985.32
2016,"United States","01000US","Paper goods machine setters, operators, & tenders","519196","Male","1",19606,1215.71,46757.8,2345.44
2016,"United States","01000US","Paper goods machine setters, operators, & tenders","519196","Female","2",7117,839.535,27102.8,1588.88
2016,"United States","01000US","Tire builders","519197","Male","1",13249,1113.36,48051.9,2170.5
2016,"United States","01000US","Tire builders","519197","Female","2",1298,306.707,44000.6,4269.52
2016,"United States","01000US","Helpersproduction workers","519198","Male","1",34980,2084.82,30036.0,1372.02
2016,"United States","01000US","Helpersproduction workers","519198","Female","2",9859,896.773,26076.2,1946.84
2016,"United States","01000US","Supervisors of transportation & material moving workers","531000","Male","1",173138,3497.82,57766.4,874.281
2016,"United States","01000US","Supervisors of transportation & material moving workers","531000","Female","2",43091,1979.12,44035.0,1307.23
2016,"United States","01000US","Aircraft pilots & flight engineers","532010","Male","1",143289,3967.19,116275.0,2105.28
2016,"United States","01000US","Aircraft pilots & flight engineers","532010","Female","2",9305,825.085,80189.1,6185.98
2016,"United States","01000US","Air traffic controllers & airfield operations specialists","532020","Male","1",32906,1601.97,89902.8,2759.68
2016,"United States","01000US","Air traffic controllers & airfield operations specialists","532020","Female","2",9080,1049.26,75383.7,5840.05
2016,"United States","01000US","Flight attendants","532031","Male","1",21934,1355.52,56486.7,2362.78
2016,"United States","01000US","Flight attendants","532031","Female","2",76094,2508.53,43830.5,1150.45
2016,"United States","01000US","Ambulance drivers & attendants, except emergency medical technicians","533011","Male","1",11253,1178.18,33202.2,3860.27
2016,"United States","01000US","Ambulance drivers & attendants, except emergency medical technicians","533011","Female","2",3171,575.242,24816.4,2137.3
2016,"United States","01000US","Bus drivers","533020","Male","1",325066,5816.11,40098.3,512.163
2016,"United States","01000US","Bus drivers","533020","Female","2",271749,5022.23,29771.8,455.036
2016,"United States","01000US","Driver/sales workers & truck drivers","533030","Male","1",3002794,17259.9,44349.3,220.569
2016,"United States","01000US","Driver/sales workers & truck drivers","533030","Female","2",185910,3966.41,34815.8,778.818
2016,"United States","01000US","Taxi drivers & chauffeurs","533041","Male","1",259017,5455.19,32088.6,618.372
2016,"United States","01000US","Taxi drivers & chauffeurs","533041","Female","2",46569,1771.42,27480.5,1342.81
2016,"United States","01000US","Motor vehicle operators, all other","533099","Male","1",41506,1723.54,32192.5,1725.23
2016,"United States","01000US","Motor vehicle operators, all other","533099","Female","2",6437,783.693,26150.0,3201.84
2016,"United States","01000US","Locomotive engineers & operators","534010","Male","1",45184,1876.55,79369.1,1344.82
2016,"United States","01000US","Locomotive engineers & operators","534010","Female","2",1748,424.729,72012.3,7191.78
2016,"United States","01000US","Railroad conductors & yardmasters","534031","Male","1",47516,1993.95,68330.3,1355.5
2016,"United States","01000US","Railroad conductors & yardmasters","534031","Female","2",3138,655.873,55674.7,3930.65
2016,"United States","01000US","Ship & boat captains & operators","535020","Male","1",38559,1923.81,78021.5,2782.78
2016,"United States","01000US","Ship & boat captains & operators","535020","Female","2",2531,536.347,43925.5,6007.04
2016,"United States","01000US","Parking lot attendants","536021","Male","1",74563,3486.61,26401.9,1131.36
2016,"United States","01000US","Parking lot attendants","536021","Female","2",10965,969.037,23570.6,2083.57
2016,"United States","01000US","Automotive & watercraft service attendants-","536031","Male","1",86940,3438.53,26410.0,928.507
2016,"United States","01000US","Automotive & watercraft service attendants-","536031","Female","2",17510,1295.72,26191.9,2686.02
2016,"United States","01000US","Transportation inspectors","536051","Male","1",36566,1699.86,62277.6,1676.66
2016,"United States","01000US","Transportation inspectors","536051","Female","2",5699,612.928,42327.7,4366.19
2016,"United States","01000US","Transportation attendants, except flight attendants","536061","Male","1",11794,1134.28,43987.4,3592.79
2016,"United States","01000US","Transportation attendants, except flight attendants","536061","Female","2",16767,1419.78,27157.9,2146.0
2016,"United States","01000US","Crane & tower operators","537021","Male","1",59019,2371.29,59207.1,1550.43
2016,"United States","01000US","Crane & tower operators","537021","Female","2",1630,401.265,50689.1,8047.08
2016,"United States","01000US","Dredge, excavating, & loading machine operators","537030","Male","1",29569,1735.52,43860.8,1409.55
2016,"United States","01000US","Dredge, excavating, & loading machine operators","537030","Female","2",370,189.597,27018.8,6822.94
2016,"United States","01000US","Industrial truck & tractor operators","537051","Male","1",512593,6886.13,33314.9,305.469
2016,"United States","01000US","Industrial truck & tractor operators","537051","Female","2",37661,2367.39,32696.5,865.049
2016,"United States","01000US","Cleaners of vehicles & equipment","537061","Male","1",293178,5788.07,26534.8,475.529
2016,"United States","01000US","Cleaners of vehicles & equipment","537061","Female","2",53066,2398.73,24015.9,837.446
2016,"United States","01000US","Laborers & freight, stock, & material movers, hand","537062","Male","1",1744830,14611.8,32545.5,225.156
2016,"United States","01000US","Laborers & freight, stock, & material movers, hand","537062","Female","2",397693,6409.58,26623.5,354.514
2016,"United States","01000US","Machine feeders & offbearers","537063","Male","1",16084,1089.15,32389.8,1473.47
2016,"United States","01000US","Machine feeders & offbearers","537063","Female","2",12174,1036.95,28016.7,4972.79
2016,"United States","01000US","Packers & packagers, hand","537064","Male","1",205636,4622.2,24957.0,403.632
2016,"United States","01000US","Packers & packagers, hand","537064","Female","2",260941,5101.58,22113.8,320.109
2016,"United States","01000US","Pumping station operators","537070","Male","1",25048,1456.19,59447.5,2290.84
2016,"United States","01000US","Pumping station operators","537070","Female","2",1454,460.385,59545.7,18080.0
2016,"United States","01000US","Refuse & recyclable material collectors","537081","Male","1",81095,2785.74,35508.5,1062.37
2016,"United States","01000US","Refuse & recyclable material collectors","537081","Female","2",8777,837.553,28765.1,2502.83
2016,"United States","01000US","Military officer special & tactical operations leaders","551010","Male","1",34749,1933.66,69461.5,1928.84
